index,Product Title,Seller Name,Review,Rating
2937,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'Excellent good value and well made', '']",['5.0 out of 5 stars']
2938,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', ""I have ordered this product for my nephew but the stumps came really small like a rolling pin and it was really very disappointing didn't expected this from amazon."", '']",['5.0 out of 5 stars']
2939,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'My son is 11 and never played before so didn’t want to pay too expensive. Value for money and he enjoys using it', '']",['5.0 out of 5 stars']
2940,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'loved it ,very good quality,had great fun with family.', '']",['5.0 out of 5 stars']
2941,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'As described ideal for 7 to 10 year old.', '']",['5.0 out of 5 stars']
2942,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'Good value for money ,not the best quality but ok for grandkids to have a bit of fun with.', '']",['5.0 out of 5 stars']
2943,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'Damaged and very poor quality.  I returned it straight away and still waiting for refunds after16 days .', '']",['5.0 out of 5 stars']
2944,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'Used on holiday by 7yrold to 70yr old and all used bat with ease.  Have not tried putting the stumps in the garden yet, but great value set for garden and holiday fun', '']",['5.0 out of 5 stars']
2945,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', ""Handle separated from the body of the bat after 20 mins use.Poorly made, poor finish poor quality.Returned to the seller for a refund, sent back in good time, checking with RM it was signed for as received over two weeks ago and haven't heard a thing from the seller.No refund and no communications.Id recommend shopping elsewhere."", '']",['5.0 out of 5 stars']
2946,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'My nine-year-old son loved it and lots of fun with the cricket set this summer', '']",['5.0 out of 5 stars']
2947,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'Excellent good value and well made', '']",['5.0 out of 5 stars']
2948,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', ""I have ordered this product for my nephew but the stumps came really small like a rolling pin and it was really very disappointing didn't expected this from amazon."", '']",['5.0 out of 5 stars']
2949,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'My son is 11 and never played before so didn’t want to pay too expensive. Value for money and he enjoys using it', '']",['5.0 out of 5 stars']
2950,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'loved it ,very good quality,had great fun with family.', '']",['5.0 out of 5 stars']
2951,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'As described ideal for 7 to 10 year old.', '']",['5.0 out of 5 stars']
2952,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'Good value for money ,not the best quality but ok for grandkids to have a bit of fun with.', '']",['5.0 out of 5 stars']
2953,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'Damaged and very poor quality.  I returned it straight away and still waiting for refunds after16 days .', '']",['5.0 out of 5 stars']
2954,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'Used on holiday by 7yrold to 70yr old and all used bat with ease.  Have not tried putting the stumps in the garden yet, but great value set for garden and holiday fun', '']",['4.0 out of 5 stars']
2955,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', ""Handle separated from the body of the bat after 20 mins use.Poorly made, poor finish poor quality.Returned to the seller for a refund, sent back in good time, checking with RM it was signed for as received over two weeks ago and haven't heard a thing from the seller.No refund and no communications.Id recommend shopping elsewhere."", '']",['4.0 out of 5 stars']
2956,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'My nine-year-old son loved it and lots of fun with the cricket set this summer', '']",['4.0 out of 5 stars']
2957,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'Excellent good value and well made', '']",['4.0 out of 5 stars']
2958,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', ""I have ordered this product for my nephew but the stumps came really small like a rolling pin and it was really very disappointing didn't expected this from amazon."", '']",['4.0 out of 5 stars']
2959,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'My son is 11 and never played before so didn’t want to pay too expensive. Value for money and he enjoys using it', '']",['4.0 out of 5 stars']
2960,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'loved it ,very good quality,had great fun with family.', '']",['4.0 out of 5 stars']
2961,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'As described ideal for 7 to 10 year old.', '']",['4.0 out of 5 stars']
2962,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'Good value for money ,not the best quality but ok for grandkids to have a bit of fun with.', '']",['4.0 out of 5 stars']
2963,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'Damaged and very poor quality.  I returned it straight away and still waiting for refunds after16 days .', '']",['4.0 out of 5 stars']
2964,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'Used on holiday by 7yrold to 70yr old and all used bat with ease.  Have not tried putting the stumps in the garden yet, but great value set for garden and holiday fun', '']",['1.0 out of 5 stars']
2965,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', ""Handle separated from the body of the bat after 20 mins use.Poorly made, poor finish poor quality.Returned to the seller for a refund, sent back in good time, checking with RM it was signed for as received over two weeks ago and haven't heard a thing from the seller.No refund and no communications.Id recommend shopping elsewhere."", '']",['1.0 out of 5 stars']
2966,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'My nine-year-old son loved it and lots of fun with the cricket set this summer', '']",['1.0 out of 5 stars']
2967,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'Excellent good value and well made', '']",['1.0 out of 5 stars']
2968,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', ""I have ordered this product for my nephew but the stumps came really small like a rolling pin and it was really very disappointing didn't expected this from amazon."", '']",['1.0 out of 5 stars']
2969,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'My son is 11 and never played before so didn’t want to pay too expensive. Value for money and he enjoys using it', '']",['1.0 out of 5 stars']
2970,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'loved it ,very good quality,had great fun with family.', '']",['1.0 out of 5 stars']
2971,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'As described ideal for 7 to 10 year old.', '']",['1.0 out of 5 stars']
2972,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'Good value for money ,not the best quality but ok for grandkids to have a bit of fun with.', '']",['1.0 out of 5 stars']
2973,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'Damaged and very poor quality.  I returned it straight away and still waiting for refunds after16 days .', '']",['1.0 out of 5 stars']
2974,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'Used on holiday by 7yrold to 70yr old and all used bat with ease.  Have not tried putting the stumps in the garden yet, but great value set for garden and holiday fun', '']",['5.0 out of 5 stars']
2975,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', ""Handle separated from the body of the bat after 20 mins use.Poorly made, poor finish poor quality.Returned to the seller for a refund, sent back in good time, checking with RM it was signed for as received over two weeks ago and haven't heard a thing from the seller.No refund and no communications.Id recommend shopping elsewhere."", '']",['5.0 out of 5 stars']
2976,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'My nine-year-old son loved it and lots of fun with the cricket set this summer', '']",['5.0 out of 5 stars']
2977,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'Excellent good value and well made', '']",['5.0 out of 5 stars']
2978,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', ""I have ordered this product for my nephew but the stumps came really small like a rolling pin and it was really very disappointing didn't expected this from amazon."", '']",['5.0 out of 5 stars']
2979,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'My son is 11 and never played before so didn’t want to pay too expensive. Value for money and he enjoys using it', '']",['5.0 out of 5 stars']
2980,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'loved it ,very good quality,had great fun with family.', '']",['5.0 out of 5 stars']
2981,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'As described ideal for 7 to 10 year old.', '']",['5.0 out of 5 stars']
2982,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'Good value for money ,not the best quality but ok for grandkids to have a bit of fun with.', '']",['5.0 out of 5 stars']
2983,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'Damaged and very poor quality.  I returned it straight away and still waiting for refunds after16 days .', '']",['5.0 out of 5 stars']
2984,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'Used on holiday by 7yrold to 70yr old and all used bat with ease.  Have not tried putting the stumps in the garden yet, but great value set for garden and holiday fun', '']",['1.0 out of 5 stars']
2985,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', ""Handle separated from the body of the bat after 20 mins use.Poorly made, poor finish poor quality.Returned to the seller for a refund, sent back in good time, checking with RM it was signed for as received over two weeks ago and haven't heard a thing from the seller.No refund and no communications.Id recommend shopping elsewhere."", '']",['1.0 out of 5 stars']
2986,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'My nine-year-old son loved it and lots of fun with the cricket set this summer', '']",['1.0 out of 5 stars']
2987,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'Excellent good value and well made', '']",['1.0 out of 5 stars']
2988,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', ""I have ordered this product for my nephew but the stumps came really small like a rolling pin and it was really very disappointing didn't expected this from amazon."", '']",['1.0 out of 5 stars']
2989,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'My son is 11 and never played before so didn’t want to pay too expensive. Value for money and he enjoys using it', '']",['1.0 out of 5 stars']
2990,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'loved it ,very good quality,had great fun with family.', '']",['1.0 out of 5 stars']
2991,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'As described ideal for 7 to 10 year old.', '']",['1.0 out of 5 stars']
2992,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'Good value for money ,not the best quality but ok for grandkids to have a bit of fun with.', '']",['1.0 out of 5 stars']
2993,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'Damaged and very poor quality.  I returned it straight away and still waiting for refunds after16 days .', '']",['1.0 out of 5 stars']
2994,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'Used on holiday by 7yrold to 70yr old and all used bat with ease.  Have not tried putting the stumps in the garden yet, but great value set for garden and holiday fun', '']",['4.0 out of 5 stars']
2995,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', ""Handle separated from the body of the bat after 20 mins use.Poorly made, poor finish poor quality.Returned to the seller for a refund, sent back in good time, checking with RM it was signed for as received over two weeks ago and haven't heard a thing from the seller.No refund and no communications.Id recommend shopping elsewhere."", '']",['4.0 out of 5 stars']
2996,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'My nine-year-old son loved it and lots of fun with the cricket set this summer', '']",['4.0 out of 5 stars']
2997,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'Excellent good value and well made', '']",['4.0 out of 5 stars']
2998,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', ""I have ordered this product for my nephew but the stumps came really small like a rolling pin and it was really very disappointing didn't expected this from amazon."", '']",['4.0 out of 5 stars']
2999,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'My son is 11 and never played before so didn’t want to pay too expensive. Value for money and he enjoys using it', '']",['4.0 out of 5 stars']
3000,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'loved it ,very good quality,had great fun with family.', '']",['4.0 out of 5 stars']
3001,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'As described ideal for 7 to 10 year old.', '']",['4.0 out of 5 stars']
3002,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'Good value for money ,not the best quality but ok for grandkids to have a bit of fun with.', '']",['4.0 out of 5 stars']
3003,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'Damaged and very poor quality.  I returned it straight away and still waiting for refunds after16 days .', '']",['4.0 out of 5 stars']
3004,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'Used on holiday by 7yrold to 70yr old and all used bat with ease.  Have not tried putting the stumps in the garden yet, but great value set for garden and holiday fun', '']",['5.0 out of 5 stars']
3005,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', ""Handle separated from the body of the bat after 20 mins use.Poorly made, poor finish poor quality.Returned to the seller for a refund, sent back in good time, checking with RM it was signed for as received over two weeks ago and haven't heard a thing from the seller.No refund and no communications.Id recommend shopping elsewhere."", '']",['5.0 out of 5 stars']
3006,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'My nine-year-old son loved it and lots of fun with the cricket set this summer', '']",['5.0 out of 5 stars']
3007,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'Excellent good value and well made', '']",['5.0 out of 5 stars']
3008,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', ""I have ordered this product for my nephew but the stumps came really small like a rolling pin and it was really very disappointing didn't expected this from amazon."", '']",['5.0 out of 5 stars']
3009,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'My son is 11 and never played before so didn’t want to pay too expensive. Value for money and he enjoys using it', '']",['5.0 out of 5 stars']
3010,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'loved it ,very good quality,had great fun with family.', '']",['5.0 out of 5 stars']
3011,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'As described ideal for 7 to 10 year old.', '']",['5.0 out of 5 stars']
3012,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'Good value for money ,not the best quality but ok for grandkids to have a bit of fun with.', '']",['5.0 out of 5 stars']
3013,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'Damaged and very poor quality.  I returned it straight away and still waiting for refunds after16 days .', '']",['5.0 out of 5 stars']
3014,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'Used on holiday by 7yrold to 70yr old and all used bat with ease.  Have not tried putting the stumps in the garden yet, but great value set for garden and holiday fun', '']",['1.0 out of 5 stars']
3015,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', ""Handle separated from the body of the bat after 20 mins use.Poorly made, poor finish poor quality.Returned to the seller for a refund, sent back in good time, checking with RM it was signed for as received over two weeks ago and haven't heard a thing from the seller.No refund and no communications.Id recommend shopping elsewhere."", '']",['1.0 out of 5 stars']
3016,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'My nine-year-old son loved it and lots of fun with the cricket set this summer', '']",['1.0 out of 5 stars']
3017,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'Excellent good value and well made', '']",['1.0 out of 5 stars']
3018,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', ""I have ordered this product for my nephew but the stumps came really small like a rolling pin and it was really very disappointing didn't expected this from amazon."", '']",['1.0 out of 5 stars']
3019,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'My son is 11 and never played before so didn’t want to pay too expensive. Value for money and he enjoys using it', '']",['1.0 out of 5 stars']
3020,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'loved it ,very good quality,had great fun with family.', '']",['1.0 out of 5 stars']
3021,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'As described ideal for 7 to 10 year old.', '']",['1.0 out of 5 stars']
3022,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'Good value for money ,not the best quality but ok for grandkids to have a bit of fun with.', '']",['1.0 out of 5 stars']
3023,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'Damaged and very poor quality.  I returned it straight away and still waiting for refunds after16 days .', '']",['1.0 out of 5 stars']
3024,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'Used on holiday by 7yrold to 70yr old and all used bat with ease.  Have not tried putting the stumps in the garden yet, but great value set for garden and holiday fun', '']",['5.0 out of 5 stars']
3025,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', ""Handle separated from the body of the bat after 20 mins use.Poorly made, poor finish poor quality.Returned to the seller for a refund, sent back in good time, checking with RM it was signed for as received over two weeks ago and haven't heard a thing from the seller.No refund and no communications.Id recommend shopping elsewhere."", '']",['5.0 out of 5 stars']
3026,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'My nine-year-old son loved it and lots of fun with the cricket set this summer', '']",['5.0 out of 5 stars']
3027,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'Excellent good value and well made', '']",['5.0 out of 5 stars']
3028,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', ""I have ordered this product for my nephew but the stumps came really small like a rolling pin and it was really very disappointing didn't expected this from amazon."", '']",['5.0 out of 5 stars']
3029,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'My son is 11 and never played before so didn’t want to pay too expensive. Value for money and he enjoys using it', '']",['5.0 out of 5 stars']
3030,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'loved it ,very good quality,had great fun with family.', '']",['5.0 out of 5 stars']
3031,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'As described ideal for 7 to 10 year old.', '']",['5.0 out of 5 stars']
3032,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'Good value for money ,not the best quality but ok for grandkids to have a bit of fun with.', '']",['5.0 out of 5 stars']
3033,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'Damaged and very poor quality.  I returned it straight away and still waiting for refunds after16 days .', '']",['5.0 out of 5 stars']
3034,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'Used on holiday by 7yrold to 70yr old and all used bat with ease.  Have not tried putting the stumps in the garden yet, but great value set for garden and holiday fun', '']",['5.0 out of 5 stars']
3035,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', ""Handle separated from the body of the bat after 20 mins use.Poorly made, poor finish poor quality.Returned to the seller for a refund, sent back in good time, checking with RM it was signed for as received over two weeks ago and haven't heard a thing from the seller.No refund and no communications.Id recommend shopping elsewhere."", '']",['5.0 out of 5 stars']
3036,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'My nine-year-old son loved it and lots of fun with the cricket set this summer', '']",['5.0 out of 5 stars']
3037,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'Excellent good value and well made', '']",['5.0 out of 5 stars']
3038,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', ""I have ordered this product for my nephew but the stumps came really small like a rolling pin and it was really very disappointing didn't expected this from amazon."", '']",['5.0 out of 5 stars']
3039,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'My son is 11 and never played before so didn’t want to pay too expensive. Value for money and he enjoys using it', '']",['5.0 out of 5 stars']
3040,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'loved it ,very good quality,had great fun with family.', '']",['5.0 out of 5 stars']
3041,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'As described ideal for 7 to 10 year old.', '']",['5.0 out of 5 stars']
3042,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'Good value for money ,not the best quality but ok for grandkids to have a bit of fun with.', '']",['5.0 out of 5 stars']
3043,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'Damaged and very poor quality.  I returned it straight away and still waiting for refunds after16 days .', '']",['5.0 out of 5 stars']
3044,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'Used on holiday by 7yrold to 70yr old and all used bat with ease.  Have not tried putting the stumps in the garden yet, but great value set for garden and holiday fun', '']",['5.0 out of 5 stars']
3045,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', ""Handle separated from the body of the bat after 20 mins use.Poorly made, poor finish poor quality.Returned to the seller for a refund, sent back in good time, checking with RM it was signed for as received over two weeks ago and haven't heard a thing from the seller.No refund and no communications.Id recommend shopping elsewhere."", '']",['5.0 out of 5 stars']
3046,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'My nine-year-old son loved it and lots of fun with the cricket set this summer', '']",['5.0 out of 5 stars']
3047,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'Excellent good value and well made', '']",['5.0 out of 5 stars']
3048,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', ""I have ordered this product for my nephew but the stumps came really small like a rolling pin and it was really very disappointing didn't expected this from amazon."", '']",['5.0 out of 5 stars']
